Time,BondIDType,BondID,BidPrice,BidVisibleQuantity,BidHiddenQuantity,OfferPrice,OfferVisibleQuantity,OfferHiddenQuantity
12/26/2024 23:45:32.641,CUSIP,91282CFY2,99.789062,2000000,4000000,99.804688,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CLW9,99.789062,1000000,2000000,99.804688,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912810RJ9,99.796875,2000000,4000000,99.804688,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912810UE6,99.796875,1000000,2000000,99.804688,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912828YU8,99.796875,2000000,4000000,99.804688,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CAY7,99.796875,1000000,2000000,99.804688,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CDJ7,99.796875,2000000,4000000,99.804688,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CFY2,99.796875,1000000,2000000,99.804688,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CLW9,99.796875,2000000,4000000,99.804688,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912810RJ9,99.796875,1000000,2000000,99.812500,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912810UE6,99.796875,2000000,4000000,99.812500,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912828YU8,99.796875,1000000,2000000,99.812500,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CAY7,99.796875,2000000,4000000,99.812500,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CDJ7,99.796875,1000000,2000000,99.812500,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CFY2,99.796875,2000000,4000000,99.812500,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CLW9,99.796875,1000000,2000000,99.812500,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912810RJ9,99.804688,2000000,4000000,99.812500,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912810UE6,99.804688,1000000,2000000,99.812500,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912828YU8,99.804688,2000000,4000000,99.812500,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CAY7,99.804688,1000000,2000000,99.812500,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CDJ7,99.804688,2000000,4000000,99.812500,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CFY2,99.804688,1000000,2000000,99.812500,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CLW9,99.804688,2000000,4000000,99.812500,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912810RJ9,99.804688,1000000,2000000,99.820312,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912810UE6,99.804688,2000000,4000000,99.820312,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912828YU8,99.804688,1000000,2000000,99.820312,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CAY7,99.804688,2000000,4000000,99.820312,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CDJ7,99.804688,1000000,2000000,99.820312,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CFY2,99.804688,2000000,4000000,99.820312,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CLW9,99.804688,1000000,2000000,99.820312,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912810RJ9,99.812500,2000000,4000000,99.820312,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912810UE6,99.812500,1000000,2000000,99.820312,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912828YU8,99.812500,2000000,4000000,99.820312,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CAY7,99.812500,1000000,2000000,99.820312,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CDJ7,99.812500,2000000,4000000,99.820312,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CFY2,99.812500,1000000,2000000,99.820312,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CLW9,99.812500,2000000,4000000,99.820312,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912810RJ9,99.812500,1000000,2000000,99.828125,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,912810UE6,99.812500,2000000,4000000,99.828125,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,912828YU8,99.812500,1000000,2000000,99.828125,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CAY7,99.812500,2000000,4000000,99.828125,2000000,4000000
12/26/2024 23:45:32.641,CUSIP,91282CDJ7,99.812500,1000000,2000000,99.828125,1000000,2000000
12/26/2024 23:45:32.641,CUSIP,91282CFY2,99.812500,2000000,4000000,99.828125,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.812500,1000000,2000000,99.828125,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.820312,2000000,4000000,99.828125,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.820312,1000000,2000000,99.828125,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.820312,2000000,4000000,99.828125,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.820312,1000000,2000000,99.828125,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.820312,2000000,4000000,99.828125,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.820312,1000000,2000000,99.828125,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.820312,2000000,4000000,99.828125,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.820312,1000000,2000000,99.835938,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.820312,2000000,4000000,99.835938,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.820312,1000000,2000000,99.835938,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.820312,2000000,4000000,99.835938,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.820312,1000000,2000000,99.835938,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.820312,2000000,4000000,99.835938,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.820312,1000000,2000000,99.835938,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.828125,2000000,4000000,99.835938,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.828125,1000000,2000000,99.835938,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.828125,2000000,4000000,99.835938,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.828125,1000000,2000000,99.835938,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.828125,2000000,4000000,99.835938,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.828125,1000000,2000000,99.835938,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.828125,2000000,4000000,99.835938,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.828125,1000000,2000000,99.843750,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.828125,2000000,4000000,99.843750,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.828125,1000000,2000000,99.843750,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.828125,2000000,4000000,99.843750,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.828125,1000000,2000000,99.843750,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.828125,2000000,4000000,99.843750,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.828125,1000000,2000000,99.843750,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.835938,2000000,4000000,99.843750,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.835938,1000000,2000000,99.843750,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.835938,2000000,4000000,99.843750,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.835938,1000000,2000000,99.843750,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.835938,2000000,4000000,99.843750,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.835938,1000000,2000000,99.843750,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.835938,2000000,4000000,99.843750,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.835938,1000000,2000000,99.851562,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.835938,2000000,4000000,99.851562,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.835938,1000000,2000000,99.851562,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.835938,2000000,4000000,99.851562,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.835938,1000000,2000000,99.851562,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.835938,2000000,4000000,99.851562,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.835938,1000000,2000000,99.851562,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.843750,2000000,4000000,99.851562,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.843750,1000000,2000000,99.851562,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.843750,2000000,4000000,99.851562,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.843750,1000000,2000000,99.851562,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.843750,2000000,4000000,99.851562,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.843750,1000000,2000000,99.851562,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.843750,2000000,4000000,99.851562,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.843750,1000000,2000000,99.859375,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.843750,2000000,4000000,99.859375,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.843750,1000000,2000000,99.859375,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.843750,2000000,4000000,99.859375,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.843750,1000000,2000000,99.859375,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.843750,2000000,4000000,99.859375,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CLW9,99.843750,1000000,2000000,99.859375,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912810RJ9,99.851562,2000000,4000000,99.859375,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,912810UE6,99.851562,1000000,2000000,99.859375,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,912828YU8,99.851562,2000000,4000000,99.859375,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CAY7,99.851562,1000000,2000000,99.859375,1000000,2000000
12/26/2024 23:45:32.642,CUSIP,91282CDJ7,99.851562,2000000,4000000,99.859375,2000000,4000000
12/26/2024 23:45:32.642,CUSIP,91282CFY2,99.851562,1000000,2000000,99.859375,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.851562,2000000,4000000,99.859375,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.851562,1000000,2000000,99.867188,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.851562,2000000,4000000,99.867188,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.851562,1000000,2000000,99.867188,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.851562,2000000,4000000,99.867188,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.851562,1000000,2000000,99.867188,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.851562,2000000,4000000,99.867188,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.851562,1000000,2000000,99.867188,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.859375,2000000,4000000,99.867188,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.859375,1000000,2000000,99.867188,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.859375,2000000,4000000,99.867188,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.859375,1000000,2000000,99.867188,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.859375,2000000,4000000,99.867188,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.859375,1000000,2000000,99.867188,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.859375,2000000,4000000,99.867188,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.859375,1000000,2000000,99.875000,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.859375,2000000,4000000,99.875000,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.859375,1000000,2000000,99.875000,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.859375,2000000,4000000,99.875000,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.859375,1000000,2000000,99.875000,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.859375,2000000,4000000,99.875000,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.859375,1000000,2000000,99.875000,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.867188,2000000,4000000,99.875000,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.867188,1000000,2000000,99.875000,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.867188,2000000,4000000,99.875000,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.867188,1000000,2000000,99.875000,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.867188,2000000,4000000,99.875000,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.867188,1000000,2000000,99.875000,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.867188,2000000,4000000,99.875000,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.867188,1000000,2000000,99.882812,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.867188,2000000,4000000,99.882812,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.867188,1000000,2000000,99.882812,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.867188,2000000,4000000,99.882812,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.867188,1000000,2000000,99.882812,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.867188,2000000,4000000,99.882812,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.867188,1000000,2000000,99.882812,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.875000,2000000,4000000,99.882812,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.875000,1000000,2000000,99.882812,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.875000,2000000,4000000,99.882812,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.875000,1000000,2000000,99.882812,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.875000,2000000,4000000,99.882812,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.875000,1000000,2000000,99.882812,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.875000,2000000,4000000,99.882812,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.875000,1000000,2000000,99.890625,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.875000,2000000,4000000,99.890625,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.875000,1000000,2000000,99.890625,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.875000,2000000,4000000,99.890625,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.875000,1000000,2000000,99.890625,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.875000,2000000,4000000,99.890625,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.875000,1000000,2000000,99.890625,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.882812,2000000,4000000,99.890625,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.882812,1000000,2000000,99.890625,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.882812,2000000,4000000,99.890625,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.882812,1000000,2000000,99.890625,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.882812,2000000,4000000,99.890625,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.882812,1000000,2000000,99.890625,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.882812,2000000,4000000,99.890625,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912810RJ9,99.882812,1000000,2000000,99.898438,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,912810UE6,99.882812,2000000,4000000,99.898438,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,912828YU8,99.882812,1000000,2000000,99.898438,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CAY7,99.882812,2000000,4000000,99.898438,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CDJ7,99.882812,1000000,2000000,99.898438,1000000,2000000
12/26/2024 23:45:32.643,CUSIP,91282CFY2,99.882812,2000000,4000000,99.898438,2000000,4000000
12/26/2024 23:45:32.643,CUSIP,91282CLW9,99.882812,1000000,2000000,99.898438,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.890625,2000000,4000000,99.898438,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.890625,1000000,2000000,99.898438,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.890625,2000000,4000000,99.898438,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.890625,1000000,2000000,99.898438,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.890625,2000000,4000000,99.898438,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.890625,1000000,2000000,99.898438,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.890625,2000000,4000000,99.898438,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.890625,1000000,2000000,99.906250,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.890625,2000000,4000000,99.906250,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.890625,1000000,2000000,99.906250,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.890625,2000000,4000000,99.906250,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.890625,1000000,2000000,99.906250,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.890625,2000000,4000000,99.906250,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.890625,1000000,2000000,99.906250,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.898438,2000000,4000000,99.906250,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.898438,1000000,2000000,99.906250,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.898438,2000000,4000000,99.906250,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.898438,1000000,2000000,99.906250,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.898438,2000000,4000000,99.906250,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.898438,1000000,2000000,99.906250,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.898438,2000000,4000000,99.906250,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.898438,1000000,2000000,99.914062,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.898438,2000000,4000000,99.914062,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.898438,1000000,2000000,99.914062,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.898438,2000000,4000000,99.914062,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.898438,1000000,2000000,99.914062,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.898438,2000000,4000000,99.914062,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.898438,1000000,2000000,99.914062,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.906250,2000000,4000000,99.914062,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.906250,1000000,2000000,99.914062,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.906250,2000000,4000000,99.914062,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.906250,1000000,2000000,99.914062,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.906250,2000000,4000000,99.914062,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.906250,1000000,2000000,99.914062,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.906250,2000000,4000000,99.914062,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.906250,1000000,2000000,99.921875,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.906250,2000000,4000000,99.921875,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.906250,1000000,2000000,99.921875,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.906250,2000000,4000000,99.921875,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.906250,1000000,2000000,99.921875,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.906250,2000000,4000000,99.921875,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.906250,1000000,2000000,99.921875,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.914062,2000000,4000000,99.921875,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.914062,1000000,2000000,99.921875,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.914062,2000000,4000000,99.921875,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.914062,1000000,2000000,99.921875,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.914062,2000000,4000000,99.921875,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.914062,1000000,2000000,99.921875,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.914062,2000000,4000000,99.921875,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.914062,1000000,2000000,99.929688,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.914062,2000000,4000000,99.929688,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.914062,1000000,2000000,99.929688,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.914062,2000000,4000000,99.929688,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.914062,1000000,2000000,99.929688,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.914062,2000000,4000000,99.929688,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.914062,1000000,2000000,99.929688,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.921875,2000000,4000000,99.929688,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.921875,1000000,2000000,99.929688,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.921875,2000000,4000000,99.929688,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.921875,1000000,2000000,99.929688,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.921875,2000000,4000000,99.929688,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.921875,1000000,2000000,99.929688,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.921875,2000000,4000000,99.929688,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.921875,1000000,2000000,99.937500,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.921875,2000000,4000000,99.937500,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.921875,1000000,2000000,99.937500,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.921875,2000000,4000000,99.937500,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.921875,1000000,2000000,99.937500,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.921875,2000000,4000000,99.937500,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.921875,1000000,2000000,99.937500,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912810RJ9,99.929688,2000000,4000000,99.937500,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,912810UE6,99.929688,1000000,2000000,99.937500,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,912828YU8,99.929688,2000000,4000000,99.937500,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CAY7,99.929688,1000000,2000000,99.937500,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CDJ7,99.929688,2000000,4000000,99.937500,2000000,4000000
12/26/2024 23:45:32.644,CUSIP,91282CFY2,99.929688,1000000,2000000,99.937500,1000000,2000000
12/26/2024 23:45:32.644,CUSIP,91282CLW9,99.929688,2000000,4000000,99.937500,2000000,4000000
12/26/2024 23:45:32.645,CUSIP,912810RJ9,99.929688,1000000,2000000,99.945312,1000000,2000000
12/26/2024 23:45:32.645,CUSIP,912810UE6,99.929688,2000000,4000000,99.945312,2000000,4000000
12/26/2024 23:45:32.645,CUSIP,912828YU8,99.929688,1000000,2000000,99.945312,1000000,2000000
12/26/2024 23:45:32.645,CUSIP,91282CAY7,99.929688,2000000,4000000,99.945312,2000000,4000000
12/26/2024 23:45:32.645,CUSIP,91282CDJ7,99.929688,1000000,2000000,99.945312,1000000,2000000
12/26/2024 23:45:32.645,CUSIP,91282CFY2,99.929688,2000000,4000000,99.945312,2000000,4000000
12/26/2024 23:45:32.645,CUSIP,91282CLW9,99.929688,1000000,2000000,99.945312,1000000,2000000
12/26/2024 23:45:32.645,CUSIP,912810RJ9,99.937500,2000000,4000000,99.945312,2000000,4000000
12/26/2024 23:45:32.645,CUSIP,912810UE6,99.937500,1000000,2000000,99.945312,1000000,2000000
12/26/2024 23:45:32.645,CUSIP,912828YU8,99.937500,2000000,4000000,99.945312,2000000,4000000
12/26/2024 23:45:32.645,CUSIP,91282CAY7,99.937500,1000000,2000000,99.945312,1000000,2000000
